Year,Term,Department Code,Name,Course No,Section,Instructor,Start Time,End Time,Days,Availability
2016,Spring,PHI 160,Intro Peace and Conflict Study, 21775,001,"Nagel, Mechthild",2:50 PM,4:05 PM ,TH,14
2016,Spring,PHI 170,Philosophical Meditations, 21702,001,"Fitz-Gibbon, Andrew",11:40 AM, 12:40 PM,T,0
2016,Spring,PHI 202,Intro: Modern Philosophy, 21638,001,"Purcell, Elizabeth",1:15 PM,2:30 PM ,TH,1
2016,Spring,PHI 205,Prisons and Punishment, 21777,001,"Ritz-Deutch, Ute",2:50 PM,4:05 PM ,TH,1
2016,Spring,PHI 240,Social & Political Phil, 21776,001,"Fitz-Gibbon, Andrew",11:30 AM, 12:20 PM,WFM,0
2016,Spring,PHI 320,Environmental Ethics, 22930,001,"Earle, Robert",10:20 AM, 11:10 AM,WFM,4
2016,Spring,PHI 329,Special Topics in Philosophy, 22932,001,"Fitz-Gibbon, Andrew",10:20 AM, 11:10 AM,WFM,15
2016,Spring,PHI 329,Special Topics in Philosophy, 22933,002,"Karkov, Nikolay",4:20 PM,6:50 PM ,W,2
2016,Spring,PHI 380,Feminist Social Thought, 22934,001,"Nagel, Mechthild",4:25 PM,6:50 PM ,T,0
2016,Spring,PHI 399,Directed Study in Philosophy, 21014,503,"Fitz-Gibbon, Andrew",TBA,TBA,,1
2016,Spring,PHI 490,Sr Thesis in Social Philosophy, 22605,501,"Fitz-Gibbon, Andrew",TBA,TBA,,3
2016,Spring,PHI 499,Independent Studies, 20855,503,"Fitz-Gibbon, Andrew",TBA,TBA,,3
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 20124,001,"Rohn, Graeme",12:40 PM, 1:30 PM,WFM,2
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 20125,L01,"Bishsash, Ispana",08:30 AM, 10:20 AM,M,4
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 20126,L02,"Bishsash, Ispana",10:35 AM, 12:25 PM,M,0
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 20578,L03,"Nolan, Sean",4:00 PM,5:50 PM ,M,0
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 21689,L04,"Harrison, Connor",09:00 AM, 10:50 AM,T,2
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 21713,L05,"Harrison, Connor",10:55 AM, 12:45 PM,T,0
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 21714,L06,"Harrison, Connor",12:50 PM, 2:40 PM,T,0
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 21715,L07,"Harrison, Connor",4:15 PM,6:05 PM ,T,0
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 21716,R01,"Rohn, Graeme",10:20 AM, 11:10 AM,M,43
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 21717,R02,"Rohn, Graeme",3:00 PM,3:50 PM ,W,1
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 21718,R51,"Rohn, Graeme",TBA,TBA,,0
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 23066,002,"Rohn, Graeme",1:50 PM,2:40 PM ,WFM,4
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 20125,L01,"Bishsash, Ispana",08:30 AM, 10:20 AM,M,4
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 20126,L02,"Bishsash, Ispana",10:35 AM, 12:25 PM,M,0
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 20578,L03,"Nolan, Sean",4:00 PM,5:50 PM ,M,0
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 21689,L04,"Harrison, Connor",09:00 AM, 10:50 AM,T,2
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 21713,L05,"Harrison, Connor",10:55 AM, 12:45 PM,T,0
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 21714,L06,"Harrison, Connor",12:50 PM, 2:40 PM,T,0
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 21715,L07,"Harrison, Connor",4:15 PM,6:05 PM ,T,0
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 21716,R01,"Rohn, Graeme",10:20 AM, 11:10 AM,M,43
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 21717,R02,"Rohn, Graeme",3:00 PM,3:50 PM ,W,1
2016,Spring,PHY 106,"Elem Elect, Light & Sound", 21718,R51,"Rohn, Graeme",TBA,TBA,,0
2016,Spring,PHY 150,Introductory Astronomy, 21907,001,"Morris, Melissa",11:40 AM, 12:55 PM,TH,0
2016,Spring,PHY 155,Intro Astronomy with Lab, 23067,001,"Morris, Melissa",11:40 AM, 12:55 PM,TH,0
2016,Spring,PHY 155,Intro Astronomy with Lab, 23068,L01,"Nolan, Sean",7:00 PM,8:50 PM ,W,2
2016,Spring,PHY 155,Intro Astronomy with Lab, 23069,L02,"Nolan, Sean",7:00 PM,8:50 PM ,H,19
2016,Spring,PHY 186,Introductory Programming, 22215,001,"Harrison, Connor",2:50 PM,4:05 PM ,TH,0
2016,Spring,PHY 201,Principles of Physics I, 22207,001,"Emam, Moataz",11:30 AM, 12:20 PM,WFM,11
2016,Spring,PHY 201,Principles of Physics I, 20985,L01,"Harrison, Connor",09:00 AM, 10:50 AM,H,1
2016,Spring,PHY 201,Principles of Physics I, 20983,L02,"Harrison, Connor",10:55 AM, 12:45 PM,H,2
2016,Spring,PHY 201,Principles of Physics I, 21255,L03,"Harrison, Connor",12:50 PM, 2:40 PM,H,8
2016,Spring,PHY 201,Principles of Physics I, 20984,R01,"Emam, Moataz",2:50 PM,3:40 PM ,H,20
2016,Spring,PHY 201,Principles of Physics I, 21159,R51,"Emam, Moataz",TBA,TBA,,31
2016,Spring,PHY 203,Principles of Physics III, 21124,001,"Nolan, Sean",09:10 AM, 10:00 AM,WFM,25
2016,Spring,PHY 229,Special Topics in Physics, 23373,001,"Morris, Melissa",4:25 PM,5:40 PM ,TH,17
2016,Spring,PHY 340,Physics Teaching Assistant, 21348,501,"Emam, Moataz",TBA,TBA,,7
2016,Spring,PHY 357,Intermediate Physics Lab, 20128,001,"Armstead, Douglas",08:30 AM, 11:20 AM,TH,19
2016,Spring,PHY 357,Intermediate Physics Lab, 21565,501,"Armstead, Douglas",TBA,TBA,,4
2016,Spring,PHY 422,Applied Mechanics, 23070,001,"Emam, Moataz",3:10 PM,4:25 PM ,WM,1
2016,Spring,PHY 425,Methods of Applied Mathematics, 23071,001,Staff,TBA,TBA,,0
2016,Spring,PHY 429,Special Topics in Physics, 23153,001,Staff,TBA,TBA,,0
2016,Spring,PHY 440,Electronics, 21719,001,"Armstead, Douglas",4:25 PM,6:00 PM ,T,4
2016,Spring,PHY 440,Electronics, 21720,L01,"Armstead, Douglas",4:25 PM,7:15 PM ,H,4
2016,Spring,PHY 450,Electricity & Magnetism, 20130,001,"Smith, Brice",10:15 AM, 11:20 AM,WFM,6
2016,Spring,PHY 450,Electricity & Magnetism, 20579,002,"Smith, Brice",10:15 AM, 11:20 AM,WFM,12
2016,Spring,PHY 495,Independent Study in Physics, 20131,501,"Emam, Moataz",TBA,TBA,,5
2016,Spring,PHY 495,Independent Study in Physics, 20680,502,"Emam, Moataz",TBA,TBA,,5
2016,Spring,PHY 495,Independent Study in Physics, 20681,503,"Emam, Moataz",TBA,TBA,,5
2016,Spring,PHY 522,Engineering Mechanics, 23072,001,"Emam, Moataz",3:10 PM,4:25 PM ,WM,4
2016,Spring,PHY 532,Physical Chemistry II, 21133,501,"Downey, Karen",10:20 AM, 11:10 AM,WFM,5
2016,Spring,PHY 540,Electronics I, 21920,001,"Armstead, Douglas",4:25 PM,6:00 PM ,T,10
2016,Spring,PHY 540,Electronics I, 21921,L01,"Armstead, Douglas",4:25 PM,7:15 PM ,H,10
2016,Spring,PHY 550,Intermediate Astronomy, 22209,001,Staff,TBA,TBA,,0
2016,Spring,PHY 559,Advanced Physics Lab, 20447,501,"Smith, Brice",TBA,TBA,,5
2016,Spring,PHY 576,Physics of Renewable Energy, 21923,001,"Smith, Brice",4:35 PM,5:50 PM ,WM,19
2016,Spring,PHY 633,Sustainable Energy Internship, 22210,601,"Smith, Brice",TBA,TBA,,18
2016,Spring,PHY 690,Independent Study in Physics, 20134,501,"Smith, Brice",TBA,TBA,,5
2016,Spring,PHY 690,Independent Study in Physics, 20682,502,"Smith, Brice",TBA,TBA,,5
2016,Spring,PHY 690,Independent Study in Physics, 20683,503,"Smith, Brice",TBA,TBA,,5
2016,Spring,PHY 690,Independent Study in Physics, 22841,541,"Smith, Brice",TBA,TBA,,1
2016,Spring,POL 100,Intro: Amer Gov & Politics, 20012,001,"Spitzer, Robert",08:00 AM, 08:50 AM,WM,0
2016,Spring,POL 100,Intro: Amer Gov & Politics, 20501,002,"Richards, David",12:40 PM, 1:30 PM,WFM,1
2016,Spring,POL 100,Intro: Amer Gov & Politics, 20011,003,"Best, Judith",1:50 PM,2:40 PM ,WFM,8
2016,Spring,POL 101,Intro: World Politics, 20013,001,"Weng, Lu-Chung",09:10 AM, 10:00 AM,WFM,1
2016,Spring,POL 101,Intro: World Politics, 20015,002,"Weng, Lu-Chung",10:20 AM, 11:10 AM,WFM,2
2016,Spring,POL 101,Intro: World Politics, 20645,003,"Izatt, Hilary",3:00 PM,4:15 PM ,WM,2
2016,Spring,POL 101,Intro: World Politics, 21020,004,"Izatt, Hilary",4:25 PM,5:40 PM ,WM,36
2016,Spring,POL 101,Intro: World Politics, 22861,005,"Wolfgramm, Doris",4:25 PM,5:40 PM ,TH,0
2016,Spring,POL 102,Foundations of Democracy, 21280,001,"Steck, Henry",08:30 AM, 09:45 AM,TH,19
2016,Spring,POL 102,Foundations of Democracy, 21281,002,"Steck, Henry",10:05 AM, 11:20 AM,TH,6
2016,Spring,POL 110,Politics & Multiculturalism, 20021,001,"Asumah, Seth",11:40 AM, 12:55 PM,TH,2
2016,Spring,POL 110,Politics & Multiculturalism, 22087,002,"Xenakis, Christopher",09:10 AM, 10:00 AM,WFM,0
2016,Spring,POL 110,Politics & Multiculturalism, 22862,003,"Xenakis, Christopher",11:30 AM, 12:20 PM,WFM,0
2016,Spring,POL 112,Intro: Political Research, 21521,001,"Treistman, Jeffrey",11:40 AM, 12:55 PM,TH,0
2016,Spring,POL 112,Intro: Political Research, 22565,002,"Treistman, Jeffrey",1:15 PM,2:30 PM ,TH,0
2016,Spring,POL 112,Intro: Political Research, 22863,601,"Treistman, Jeffrey",11:40 AM, 12:55 PM,TH,0
2016,Spring,POL 112,Intro: Political Research, 22864,602,"Treistman, Jeffrey",1:15 PM,2:30 PM ,TH,0
2016,Spring,POL 120,Student Gov Practicum, 20022,501,"McGuire, Mary",TBA,TBA,,1
2016,Spring,POL 120,Student Gov Practicum, 20023,502,"McGuire, Mary",TBA,TBA,,3
2016,Spring,POL 120,Student Gov Practicum, 21170,541,"McGuire, Mary",TBA,TBA,,1
2016,Spring,POL 161,Introduction to the Model UN, 21739,501,"Weng, Lu-Chung",7:00 PM,8:30 PM ,H,4
2016,Spring,POL 202,Intro: Law & Judicial Process, 21392,001,"Mindell, James",5:45 PM,8:15 PM ,T,0
2016,Spring,POL 260,Comparative Politics: Europe, 22866,001,"Steck, Henry",1:15 PM,2:30 PM ,TH,1
2016,Spring,POL 260,Comparative Politics: Europe, 22867,002,"Steck, Henry",1:15 PM,2:30 PM ,TH,0
2016,Spring,POL 290,Intro: African Pol & Society, 22868,001,"Asumah, Seth",4:25 PM,5:40 PM ,TH,14
2016,Spring,POL 302,Law & Politics, 21900,001,"Richards, David",1:50 PM,2:40 PM ,WFM,1
2016,Spring,POL 303,The Criminal Justice System, 20787,001,"Mindell, James",5:45 PM,8:15 PM ,W,0
2016,Spring,POL 326,State & Local Government, 22869,001,"Wolfgramm, Doris",2:50 PM,4:05 PM ,TH,1
2016,Spring,POL 329,Special Topics in Pol Science, 23145,002,"Balas, Alexandru",3:00 PM,4:15 PM ,WM,0
2016,Spring,POL 329,Special Topics in Pol Science, 23533,501,"Steck, Henry",TBA,TBA,,5
2016,Spring,POL 338,Media and Politics, 22870,001,"Weng, Lu-Chung",12:40 PM, 1:30 PM,WFM,0
2016,Spring,POL 347,Politics of Education Policy, 23133,001,"McGuire, Mary",3:00 PM,4:15 PM ,M,1
2016,Spring,POL 348,"Gun Control:Crime, Law, Policy", 20857,001,"Spitzer, Robert",11:30 AM, 12:20 PM,WFM,0
2016,Spring,POL 350,American Foreign Policy, 22142,001,"Xenakis, Christopher",3:00 PM,4:15 PM ,WM,3
2016,Spring,POL 372,American Political Thought, 20502,001,"Best, Judith",10:20 AM, 11:10 AM,WFM,4
2016,Spring,POL 404,Constitutional Law II, 20644,001,"Delaune, Timothy",1:15 PM,2:30 PM ,TH,0
2016,Spring,POL 429,Special Topics in Pol Science, 22872,001,"Delaune, Timothy",4:25 PM,6:50 PM ,T,7
2016,Spring,POL 450,International Law, 21903,001,"Delaune, Timothy",10:05 AM, 11:20 AM,TH,19
2016,Spring,POL 471,Legal Theory, 22873,001,"Best, Judith",3:00 PM,5:30 PM ,W,3
2016,Spring,POL 480,Washington Semester, 20027,501,"McGuire, Mary",TBA,TBA,,0
2016,Spring,POL 482,NY State Legislative Intern, 20028,501,"McGuire, Mary",TBA,TBA,,0
2016,Spring,POL 483,Public Admin & Policy Intern, 20029,501,"McGuire, Mary",TBA,TBA,,0
2016,Spring,POL 483,Public Admin & Policy Intern, 21264,541,"McGuire, Mary",TBA,TBA,,1
2016,Spring,POL 484,Pre-Law Internship, 20030,501,"McGuire, Mary",TBA,TBA,,0
2016,Spring,POL 484,Pre-Law Internship, 21492,541,"McGuire, Mary",TBA,TBA,,1
2016,Spring,POL 485,Field Study in Pol Science, 20414,500,"McGuire, Mary",TBA,TBA,,1
2016,Spring,POL 485,Field Study in Pol Science, 21044,503,"McGuire, Mary",TBA,TBA,,1
2016,Spring,POL 485,Field Study in Pol Science, 21171,543,"McGuire, Mary",TBA,TBA,,1
2016,Spring,POL 491,Readings in Political Science, 21155,501,Staff,TBA,TBA,,1
2016,Spring,PSY 101,Introductory Psychology, 20034,001,"Odle, Michie",09:10 AM, 10:00 AM,WFM,23
2016,Spring,PSY 101,Introductory Psychology, 20035,L01,"King, Melvyn",6:00 PM,6:50 PM ,W,3
2016,Spring,PSY 101,Introductory Psychology, 20036,L02,"King, Melvyn",08:30 AM, 09:20 AM,T,1
2016,Spring,PSY 101,Introductory Psychology, 20037,L03,"King, Melvyn",4:15 PM,5:05 PM ,T,2
2016,Spring,PSY 101,Introductory Psychology, 20063,L04,"King, Melvyn",3:00 PM,3:50 PM ,M,3
2016,Spring,PSY 101,Introductory Psychology, 20065,L05,"King, Melvyn",3:00 PM,3:50 PM ,W,2
2016,Spring,PSY 101,Introductory Psychology, 20066,L06,"King, Melvyn",08:00 AM, 08:50 AM,W,2
2016,Spring,PSY 101,Introductory Psychology, 20068,L07,"King, Melvyn",08:30 AM, 09:20 AM,H,2
2016,Spring,PSY 101,Introductory Psychology, 20069,L08,"King, Melvyn",4:00 PM,4:50 PM ,M,2
2016,Spring,PSY 101,Introductory Psychology, 20070,L09,"King, Melvyn",4:00 PM,4:50 PM ,W,2
2016,Spring,PSY 101,Introductory Psychology, 20071,L10,"King, Melvyn",08:00 AM, 08:50 AM,M,4
2016,Spring,PSY 201,Statistical Methods, 20763,501,"Bienvenue, Breton",TBA,TBA,,0
2016,Spring,PSY 201,Statistical Methods, 21514,601,"Peck, Joshua",08:30 AM, 09:45 AM,TH,3
2016,Spring,PSY 201,Statistical Methods, 21068,602,"Peck, Joshua",10:05 AM, 11:20 AM,TH,0
2016,Spring,PSY 201,Statistical Methods, 22204,701,"Eaton, Leslie",09:10 AM, 10:00 AM,WFM,0
2016,Spring,PSY 229,Special Topics in Psychology, 23001,601,"Bonafide, Katherine",11:30 AM, 12:20 PM,WFM,7
2016,Spring,PSY 229,Special Topics in Psychology, 23004,602,"Davis, Karen",1:15 PM,2:30 PM ,TH,9
2016,Spring,PSY 231,Child Psychology, 21583,501,"Jackson, Kimberly",TBA,TBA,,0
2016,Spring,PSY 231,Child Psychology, 20083,601,"Jackson, Kimberly",TBA,TBA,,0
2016,Spring,PSY 231,Child Psychology, 21871,602,"Carter, Elizabeth",TBA,TBA,,0
2016,Spring,PSY 231,Child Psychology, 20102,604,"King, Melvyn",11:30 AM, 12:20 PM,WM,15
2016,Spring,PSY 231,Child Psychology, 20082,605,"Jackson, Kimberly",1:15 PM,2:30 PM ,TH,0
2016,Spring,PSY 232,Adolescent Psychology, 20104,001,"Berzonsky, Michael",1:15 PM,2:30 PM ,TH,0
2016,Spring,PSY 232,Adolescent Psychology, 20105,002,"Berzonsky, Michael",2:50 PM,4:05 PM ,TH,2
2016,Spring,PSY 301,Research Methods for Psych, 21584,601,"Berzonsky, Michael",10:05 AM, 11:20 AM,TH,0
2016,Spring,PSY 301,Research Methods for Psych, 21585,602,"Collings, Raymond",09:10 AM, 10:00 AM,WFM,0
2016,Spring,PSY 311,Motivation, 21872,601,"Odle, Michie",10:20 AM, 11:10 AM,WM,0
2016,Spring,PSY 311,Motivation, 23400,602,"Odle, Michie",11:30 AM, 12:20 PM,WM,0
2016,Spring,PSY 312,Learning, 21723,601,Staff,TBA,TBA,,0
2016,Spring,PSY 313,Cognitive Psychology, 21873,601,"Collings, Raymond",10:05 AM, 11:20 AM,TH,0
2016,Spring,PSY 313,Cognitive Psychology, 23399,602,"Collings, Raymond",12:40 PM, 1:30 PM,WM,0
2016,Spring,PSY 322,Theories of Personality, 20111,001,"Lombardo, John",09:10 AM, 10:00 AM,WFM,0
2016,Spring,PSY 329,Special Topics in Psychology, 23008,601,"Bonafide, Katherine",12:40 PM, 1:30 PM,WFM,10
2016,Spring,PSY 329,Special Topics in Psychology, 23009,602,"Davis, Karen",2:50 PM,4:05 PM ,TH,4
2016,Spring,PSY 331,Psych-Child w/Exceptionalities, 20112,001,"Kilpatrick, David",2:50 PM,4:05 PM ,TH,4
2016,Spring,PSY 331,Psych-Child w/Exceptionalities, 20113,002,"Lovett, Benjamin",1:50 PM,2:40 PM ,WM,3
2016,Spring,PSY 332,Educational Psychology, 21176,501,"Swartwood, Jeffery",TBA,TBA,,0
2016,Spring,PSY 332,Educational Psychology, 22285,601,"Karam, David",4:20 PM,6:50 PM ,T,1
2016,Spring,PSY 332,Educational Psychology, 21515,602,"Kilpatrick, David",1:15 PM,2:30 PM ,TH,0
2016,Spring,PSY 332,Educational Psychology, 20114,603,"Swartwood, Jeffery",08:30 AM, 09:45 AM,TH,0
2016,Spring,PSY 333,Developmental Psychology, 23010,001,"Collings, Raymond",10:20 AM, 11:10 AM,WM,0
2016,Spring,PSY 333,Developmental Psychology, 23011,601,"Collings, Raymond",10:20 AM, 11:10 AM,WM,1
2016,Spring,PSY 333,Developmental Psychology, 21816,602,"Carter, Elizabeth",TBA,TBA,,0
2016,Spring,PSY 333,Developmental Psychology, 21815,701,"Carter, Elizabeth",TBA,TBA,,3
2016,Spring,PSY 341,Psychological Tests & Meas, 23014,001,"Eaton, Leslie",11:30 AM, 12:20 PM,WFM,5
2016,Spring,PSY 360,Applied Behavior Analysis I, 22217,601,"Lovett, Benjamin",4:20 PM,6:50 PM ,W,0
2016,Spring,PSY 375,Positive Psychology, 22218,601,"Swartwood, Jeffery",10:05 AM, 11:20 AM,TH,1
2016,Spring,PSY 400,Field Study in Psychology, 23283,501,"Berzonsky, Michael",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 23284,502,"Berzonsky, Michael",TBA,TBA,,3
2016,Spring,PSY 400,Field Study in Psychology, 23285,503,"Berzonsky, Michael",TBA,TBA,,4
2016,Spring,PSY 400,Field Study in Psychology, 23323,504,"Eaton, Leslie",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 23324,505,"Eaton, Leslie",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 23325,506,"Eaton, Leslie",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 23330,507,"Collings, Raymond",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 23331,508,"Collings, Raymond",TBA,TBA,,4
2016,Spring,PSY 400,Field Study in Psychology, 23332,509,"Collings, Raymond",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 23370,510,"Lombardo, John",TBA,TBA,,3
2016,Spring,PSY 400,Field Study in Psychology, 23287,511,"Davis, Karen",TBA,TBA,,4
2016,Spring,PSY 400,Field Study in Psychology, 23288,512,"Davis, Karen",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 23289,513,"Davis, Karen",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 23333,514,"Lovett, Benjamin",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 23334,515,"Lovett, Benjamin",TBA,TBA,,4
2016,Spring,PSY 400,Field Study in Psychology, 23335,516,"Lovett, Benjamin",TBA,TBA,,4
2016,Spring,PSY 400,Field Study in Psychology, 23336,517,"Odle, Michie",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 23337,518,"Odle, Michie",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 23338,519,"Odle, Michie",TBA,TBA,,3
2016,Spring,PSY 400,Field Study in Psychology, 23347,520,"Jackson, Kimberly",TBA,TBA,,4
2016,Spring,PSY 400,Field Study in Psychology, 23348,521,"Jackson, Kimberly",TBA,TBA,,4
2016,Spring,PSY 400,Field Study in Psychology, 23349,522,"Jackson, Kimberly",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 23395,523,"Lombardo, John",TBA,TBA,,1
2016,Spring,PSY 400,Field Study in Psychology, 23396,524,"Lombardo, John",TBA,TBA,,3
2016,Spring,PSY 400,Field Study in Psychology, 23409,525,"Kilpatrick, David",TBA,TBA,,4
2016,Spring,PSY 400,Field Study in Psychology, 23410,526,"Kilpatrick, David",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 23411,527,"Kilpatrick, David",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 20119,551,"King, Melvyn",TBA,TBA,,3
2016,Spring,PSY 400,Field Study in Psychology, 21144,552,"King, Melvyn",TBA,TBA,,5
2016,Spring,PSY 400,Field Study in Psychology, 21145,553,"King, Melvyn",3:05 PM,4:05 PM ,H,1
2016,Spring,PSY 404,Applying Res Methods in Psych, 21726,601,"Jackson, Kimberly",2:50 PM,4:05 PM ,TH,1
2016,Spring,PSY 404,Applying Res Methods in Psych, 21725,602,"Lovett, Benjamin",4:20 PM,6:50 PM ,M,2
2016,Spring,PSY 404,Applying Res Methods in Psych, 21722,603,"Peck, Joshua",1:15 PM,2:30 PM ,TH,0
2016,Spring,PSY 410,Psychology of Human Emotion, 21282,601,"Eaton, Leslie",10:20 AM, 11:10 AM,WFM,8
2016,Spring,PSY 412,Sensory & Perceptual Process, 22219,601,Staff,TBA,TBA,,0
2016,Spring,PSY 421,Abnormal Psychology, 22220,001,"Lombardo, John",4:20 PM,6:50 PM ,M,0
2016,Spring,PSY 422,Social Psychology, 21727,501,"Ouellette, Judith",TBA,TBA,,0
2016,Spring,PSY 432,Psych of Learning Disabilities, 20132,001,"Kilpatrick, David",08:30 AM, 09:45 AM,TH,7
2016,Spring,PSY 433,Beh Disorders in Educ Settings, 20133,001,"Hesse, Ralph",4:20 PM,6:50 PM ,H,2
2016,Spring,PSY 482,Senior Seminar in Psych, 20135,501,"Bonafide, Katherine",3:00 PM,4:15 PM ,WM,0
2016,Spring,PSY 482,Senior Seminar in Psych, 20432,502,"Davis, Karen",08:30 AM, 09:45 AM,TH,0
2016,Spring,PSY 482,Senior Seminar in Psych, 20136,503,"King, Melvyn",3:00 PM,4:15 PM ,WM,0
2016,Spring,PSY 482,Senior Seminar in Psych, 23024,504,"Odle, Michie",4:20 PM,6:50 PM ,W,0
2016,Spring,PSY 486,Counseling Psychology, 22221,001,"Lombardo, John",10:20 AM, 11:10 AM,WFM,8
2016,Spring,PSY 491,Spec Study in Psych I, 23290,501,"Davis, Karen",TBA,TBA,,3
2016,Spring,PSY 491,Spec Study in Psych I, 23291,502,"Davis, Karen",TBA,TBA,,5
2016,Spring,PSY 491,Spec Study in Psych I, 23292,503,"Davis, Karen",TBA,TBA,,5
2016,Spring,PSY 491,Spec Study in Psych I, 23299,504,"Peck, Joshua",TBA,TBA,,5
2016,Spring,PSY 491,Spec Study in Psych I, 23300,505,"Peck, Joshua",TBA,TBA,,5
2016,Spring,PSY 491,Spec Study in Psych I, 23301,506,"Peck, Joshua",TBA,TBA,,0
2016,Spring,PSY 491,Spec Study in Psych I, 23304,507,"Collings, Raymond",TBA,TBA,,2
2016,Spring,PSY 491,Spec Study in Psych I, 23305,508,"Collings, Raymond",TBA,TBA,,0
2016,Spring,PSY 491,Spec Study in Psych I, 23306,509,"Collings, Raymond",TBA,TBA,,5
2016,Spring,PSY 491,Spec Study in Psych I, 23320,510,"Eaton, Leslie",TBA,TBA,,2
2016,Spring,PSY 491,Spec Study in Psych I, 23321,511,"Eaton, Leslie",TBA,TBA,,3
2016,Spring,PSY 491,Spec Study in Psych I, 23322,512,"Eaton, Leslie",TBA,TBA,,0
2016,Spring,PSY 491,Spec Study in Psych I, 23344,513,"Odle, Michie",TBA,TBA,,5
2016,Spring,PSY 491,Spec Study in Psych I, 23345,514,"Odle, Michie",TBA,TBA,,5
2016,Spring,PSY 491,Spec Study in Psych I, 23346,515,"Odle, Michie",TBA,TBA,,4
2016,Spring,PSY 501,Advanced Educ Psychology, 23026,501,"Swartwood, Jeffery",TBA,TBA,,9
2016,Spring,PWR 210,Writing in the Digital Age, 22045,601,"Rutherford, Kevin",12:40 PM, 1:30 PM,WFM,4
2016,Spring,PWR 210,Writing in the Digital Age, 22047,L01,"Rutherford, Kevin",1:50 PM,2:40 PM ,FM,6
2016,Spring,PWR 210,Writing in the Digital Age, 22046,701,"Rutherford, Kevin",12:40 PM, 1:30 PM,WFM,2
2016,Spring,PWR 210,Writing in the Digital Age, 22047,L01,"Rutherford, Kevin",1:50 PM,2:40 PM ,FM,6
2016,Spring,PWR 212,Writing Fiction, 21666,601,"Hernandez, Mario",08:30 AM, 09:45 AM,TH,0
2016,Spring,PWR 212,Writing Fiction, 21711,602,"Hernandez, Mario",11:40 AM, 12:55 PM,TH,2
2016,Spring,PWR 212,Writing Fiction, 21671,701,"Hernandez, Mario",08:30 AM, 09:45 AM,TH,0
2016,Spring,PWR 212,Writing Fiction, 21712,702,"Hernandez, Mario",11:40 AM, 12:55 PM,TH,1
2016,Spring,PWR 213,Writing Poetry, 21114,601,"Weatherby, Gregg",1:50 PM,2:40 PM ,WFM,2
2016,Spring,PWR 213,Writing Poetry, 21667,602,"Earley, Bernard",12:40 PM, 1:30 PM,WFM,1
2016,Spring,PWR 213,Writing Poetry, 22304,603,"Bartlett, Heather",3:00 PM,4:15 PM ,WM,2
2016,Spring,PWR 213,Writing Poetry, 21672,701,"Weatherby, Gregg",1:50 PM,2:40 PM ,WFM,1
2016,Spring,PWR 213,Writing Poetry, 21673,702,"Earley, Bernard",12:40 PM, 1:30 PM,WFM,3
2016,Spring,PWR 213,Writing Poetry, 22305,703,"Bartlett, Heather",3:00 PM,4:15 PM ,WM,0
2016,Spring,PWR 295,Intro: Professional Writing, 22023,601,Staff,TBA,TBA,,0
2016,Spring,PWR 295,Intro: Professional Writing, 22024,701,Staff,TBA,TBA,,0
2016,Spring,PWR 315,Writing Creative Non-Fiction, 21241,001,"Neville, Lisa",2:50 PM,4:05 PM ,TH,0
2016,Spring,PWR 323,Writing Children's Literature, 20921,001,"Richards, Jane",11:40 AM, 12:55 PM,TH,0
